,city,status,type,avg,day,max,min,air_quality_index,data_collection_time,data_collection_date
1775,new delhi,unhealthy for sensitive groups,o3,2,2021-08-31,13,1,77.0,19:33:18,30-08-21
1776,new delhi,unhealthy for sensitive groups,o3,1,2021-09-01,4,1,77.0,19:33:18,30-08-21
1777,new delhi,unhealthy for sensitive groups,o3,1,2021-09-02,4,1,77.0,19:33:18,30-08-21
1778,new delhi,unhealthy for sensitive groups,o3,4,2021-09-03,23,1,77.0,19:33:18,30-08-21
1779,new delhi,unhealthy for sensitive groups,o3,1,2021-09-04,1,1,77.0,19:33:18,30-08-21
1780,new delhi,unhealthy for sensitive groups,pm10,86,2021-08-28,87,86,77.0,19:33:18,30-08-21
1781,new delhi,unhealthy for sensitive groups,pm10,70,2021-08-29,85,55,77.0,19:33:18,30-08-21
1782,new delhi,unhealthy for sensitive groups,pm10,52,2021-08-30,58,46,77.0,19:33:18,30-08-21
1783,new delhi,unhealthy for sensitive groups,pm10,49,2021-08-31,57,32,77.0,19:33:18,30-08-21
1784,new delhi,unhealthy for sensitive groups,pm10,51,2021-09-01,58,33,77.0,19:33:18,30-08-21
1785,new delhi,unhealthy for sensitive groups,pm10,51,2021-09-02,62,28,77.0,19:33:18,30-08-21
1786,new delhi,unhealthy for sensitive groups,pm10,57,2021-09-03,73,46,77.0,19:33:18,30-08-21
1787,new delhi,unhealthy for sensitive groups,pm10,54,2021-09-04,62,46,77.0,19:33:18,30-08-21
1788,new delhi,unhealthy for sensitive groups,pm10,56,2021-09-05,58,46,77.0,19:33:18,30-08-21
1789,new delhi,unhealthy for sensitive groups,pm25,159,2021-08-28,159,159,77.0,19:33:18,30-08-21
1790,new delhi,unhealthy for sensitive groups,pm25,159,2021-08-29,162,151,77.0,19:33:18,30-08-21
1791,new delhi,unhealthy for sensitive groups,pm25,145,2021-08-30,159,128,77.0,19:33:18,30-08-21
1792,new delhi,unhealthy for sensitive groups,pm25,142,2021-08-31,157,89,77.0,19:33:18,30-08-21
1793,new delhi,unhealthy for sensitive groups,pm25,145,2021-09-01,159,89,77.0,19:33:18,30-08-21
1794,new delhi,unhealthy for sensitive groups,pm25,144,2021-09-02,162,89,77.0,19:33:18,30-08-21
1795,new delhi,unhealthy for sensitive groups,pm25,153,2021-09-03,174,138,77.0,19:33:18,30-08-21
1796,new delhi,unhealthy for sensitive groups,pm25,150,2021-09-04,162,138,77.0,19:33:18,30-08-21
1797,new delhi,unhealthy for sensitive groups,pm25,156,2021-09-05,159,138,77.0,19:33:18,30-08-21
1798,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-28,8,0,70.0,19:33:21,30-08-21
1799,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-29,8,0,70.0,19:33:21,30-08-21
1800,kolkata,unhealthy for sensitive groups,uvi,1,2021-08-30,5,0,70.0,19:33:21,30-08-21
1801,kolkata,unhealthy for sensitive groups,uvi,2,2021-08-31,9,0,70.0,19:33:21,30-08-21
1802,kolkata,unhealthy for sensitive groups,uvi,2,2021-09-01,7,0,70.0,19:33:21,30-08-21
1803,kolkata,unhealthy for sensitive groups,uvi,2,2021-09-02,8,0,70.0,19:33:21,30-08-21
1804,kolkata,unhealthy for sensitive groups,uvi,2,2021-09-03,7,0,70.0,19:33:21,30-08-21
1805,kolkata,unhealthy for sensitive groups,uvi,0,2021-09-04,0,0,70.0,19:33:21,30-08-21
1806,kolkata,unhealthy for sensitive groups,o3,2,2021-08-28,5,1,70.0,19:33:21,30-08-21
1807,kolkata,unhealthy for sensitive groups,o3,4,2021-08-29,10,2,70.0,19:33:21,30-08-21
1808,kolkata,unhealthy for sensitive groups,o3,1,2021-08-30,2,1,70.0,19:33:21,30-08-21
1809,kolkata,unhealthy for sensitive groups,o3,1,2021-08-31,2,1,70.0,19:33:21,30-08-21
1810,kolkata,unhealthy for sensitive groups,o3,1,2021-09-01,1,1,70.0,19:33:21,30-08-21
1811,kolkata,unhealthy for sensitive groups,o3,1,2021-09-02,2,1,70.0,19:33:21,30-08-21
1812,kolkata,unhealthy for sensitive groups,o3,1,2021-09-03,1,1,70.0,19:33:21,30-08-21
1813,kolkata,unhealthy for sensitive groups,o3,1,2021-09-04,1,1,70.0,19:33:21,30-08-21
1814,kolkata,unhealthy for sensitive groups,pm10,33,2021-08-28,50,19,70.0,19:33:21,30-08-21
1815,kolkata,unhealthy for sensitive groups,pm10,25,2021-08-29,38,14,70.0,19:33:21,30-08-21
1816,kolkata,unhealthy for sensitive groups,pm10,22,2021-08-30,35,10,70.0,19:33:21,30-08-21
1817,kolkata,unhealthy for sensitive groups,pm10,24,2021-08-31,38,8,70.0,19:33:21,30-08-21
1818,kolkata,unhealthy for sensitive groups,pm10,37,2021-09-01,66,19,70.0,19:33:21,30-08-21
1819,kolkata,unhealthy for sensitive groups,pm10,27,2021-09-02,42,19,70.0,19:33:21,30-08-21
1820,kolkata,unhealthy for sensitive groups,pm10,33,2021-09-03,46,23,70.0,19:33:21,30-08-21
1821,kolkata,unhealthy for sensitive groups,pm10,33,2021-09-04,46,20,70.0,19:33:21,30-08-21
1822,kolkata,unhealthy for sensitive groups,pm10,41,2021-09-05,51,19,70.0,19:33:21,30-08-21
1823,kolkata,unhealthy for sensitive groups,pm25,98,2021-08-28,150,65,70.0,19:33:21,30-08-21
1824,kolkata,unhealthy for sensitive groups,pm25,80,2021-08-29,113,42,70.0,19:33:21,30-08-21
1825,kolkata,unhealthy for sensitive groups,pm25,72,2021-08-30,89,35,70.0,19:33:21,30-08-21
1826,kolkata,unhealthy for sensitive groups,pm25,75,2021-08-31,99,33,70.0,19:33:21,30-08-21
1827,kolkata,unhealthy for sensitive groups,pm25,109,2021-09-01,167,68,70.0,19:33:21,30-08-21
1828,kolkata,unhealthy for sensitive groups,pm25,81,2021-09-02,102,68,70.0,19:33:21,30-08-21
1829,kolkata,unhealthy for sensitive groups,pm25,97,2021-09-03,138,68,70.0,19:33:21,30-08-21
1830,kolkata,unhealthy for sensitive groups,pm25,98,2021-09-04,138,68,70.0,19:33:21,30-08-21
1831,kolkata,unhealthy for sensitive groups,pm25,124,2021-09-05,151,68,70.0,19:33:21,30-08-21
1832,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-28,4,0,66.0,19:33:23,30-08-21
1833,bangkok,unhealthy for sensitive groups,uvi,0,2021-08-29,5,0,66.0,19:33:23,30-08-21
1834,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-30,7,0,66.0,19:33:23,30-08-21
1835,bangkok,unhealthy for sensitive groups,uvi,1,2021-08-31,6,0,66.0,19:33:23,30-08-21
1836,bangkok,unhealthy for sensitive groups,uvi,1,2021-09-01,7,0,66.0,19:33:23,30-08-21
1837,bangkok,unhealthy for sensitive groups,uvi,2,2021-09-02,8,0,66.0,19:33:23,30-08-21
1838,bangkok,unhealthy for sensitive groups,uvi,2,2021-09-03,9,0,66.0,19:33:23,30-08-21
1839,bangkok,unhealthy for sensitive groups,uvi,0,2021-09-04,0,0,66.0,19:33:23,30-08-21
1840,bangkok,unhealthy for sensitive groups,o3,1,2021-08-28,2,1,66.0,19:33:23,30-08-21
1841,bangkok,unhealthy for sensitive groups,o3,1,2021-08-29,2,1,66.0,19:33:23,30-08-21
1842,bangkok,unhealthy for sensitive groups,o3,1,2021-08-30,24,1,66.0,19:33:23,30-08-21
1843,bangkok,unhealthy for sensitive groups,o3,1,2021-08-31,2,1,66.0,19:33:23,30-08-21
1844,bangkok,unhealthy for sensitive groups,o3,1,2021-09-01,2,1,66.0,19:33:23,30-08-21
1845,bangkok,unhealthy for sensitive groups,o3,1,2021-09-02,2,1,66.0,19:33:23,30-08-21
